age,year,LE,LE_Bs,LE_bs,LE_Cs,LE_cs,LE_ds,LE_cC,Lstar,Lstar_Bs,Lstar_bs,Lstar_Cs,Lstar_cs,Lstar_ds,Lstar_cC,Lmed,Lmed_Bs,Lmed_bs,Lmed_Cs,Lmed_cs,Lmed_ds,Lmed_cC,h,h_Bs,h_bs,h_Cs,h_cs,h_ds,h_cC,H,H_Bs,H_bs,H_Cs,H_cs,H_ds,H_cC,mortality,survival
0,1983,76.01492851017122,0.7344706090061099,0.7395368804492286,0.981588977346801,55.64429703415881,-2993.7816035952906,0.13717265255698569,101.97761017739303,0.014169986008734215,0.014282465556950832,0.9997265689752013,-194.74564429074923,-148.7123274052635,NaN,78.66660930452271,0.14393304291229447,0.14507556515050207,0.9972225972909218,39.006060921586176,-1165.2621972880356,NaN,1.9647412119211742,0.06870401161347287,0.06919311796905583,0.011373798195643593,9.836407837346496,-245.58250116077798,-0.012438701274343263,0.14019216198206252,-0.009631763924981192,-0.009700332802294829,-0.001594517358989528,-1.3789872808547317,34.42874178269744,NaN,0.009904391761169888,1.0
1,1983,75.31457274943358,0.07066936187432496,0.10146247797130058,0.9852627901635409,55.7108985075731,-2929.8193027695447,0.1487272774343274,101.97761017739303,0.014169986008734215,0.014282465556950832,0.9997265689752013,-194.74564429074923,-148.7123274052635,NaN,77.72496861364425,0.013897855865964781,0.019968268963532897,0.9971973879269282,38.393742018237674,-1144.661096769282,NaN,1.9799328210119447,0.006773991131119781,0.009727168923473323,0.011855128506564117,10.114833297449861,-245.8908590285779,-0.008800492107101321,0.13807851297409826,-0.0009353426222495077,-0.001343113020458775,-0.0016369385152947861,-1.396641140694308,33.95224416858067,NaN,0.001133997958066872,0.9960565328567911
2,1983,74.35633793335032,0.00677550702860678,0.012633413642232858,0.9855803177369585,55.57663925259365,-2856.5959227548374,0.16058894100003918,101.97761017739303,0.014169986008734215,0.014282465556950832,0.9997265689752013,-194.74564429074923,-148.7123274052635,NaN,76.73317154966031,0.001348646682333281,0.0025160859725007817,0.9971541302099296,38.27939423335047,-1129.1346791118672,NaN,1.9705876950181251,0.0006516825973925132,0.0012152547813567257,0.012056795435509821,10.149547149857908,-240.1750057251781,-0.007636739754558098,0.1393749221938762,-9.082821129642168e-5,-0.00016937604058899907,-0.0016804149257445941,-1.414592344315972,33.47437273601589,NaN,0.00028504885914134887,0.9955016608084352
3,1983,73.37337474613449,0.0006492801952242707,0.0014890643761504296,0.9855550648433836,55.411776720754034,-2783.381223219032,0.17321417307541234,101.97761017739303,0.014169986008734215,0.014282465556950832,0.9997265689752013,-194.74564429074923,-148.7123274052635,NaN,75.73656378038032,0.0001309350885267857,0.0003004289213170098,0.9971047995998589,38.21017385553375,-1114.0941563996676,NaN,1.958693859374166,6.253422096888792e-5,0.00014343051187104682,0.012233029051289257,10.159261348840891,-233.94918508718467,-0.006679742031135249,0.14104252203189777,-8.819984225428544e-6,-2.02298011879173e-5,-0.0017253772694722444,-1.4328878426215526,32.99678309209173,NaN,0.0002057178938808956,0.9952721580765005
4,1983,72.38810572709409,6.22021299911904e-5,0.0001693305656978195,0.9854790563052958,55.23208640582322,-2711.0557185613793,0.18669523145638692,101.97761017739303,0.014169986008734215,0.014282465556950832,0.9997265689752013,-194.74564429074923,-148.7123274052635,NaN,74.73953655557735,1.2712530159171402e-5,3.4620508671196565e-5,0.9970501180673991,38.14201391119794,-1099.1032495232419,NaN,1.9463969051937202,5.998172964856344e-6,1.632985381281262e-5,0.012409514434711612,10.16569456553873,-227.74840860427432,-0.005686026671022441,0.1427876231868776,-8.564648467313822e-7,-2.331701021089325e-6,-0.0017719250710368133,-1.4515353650561809,32.51965394925431,NaN,0.00020145781323703839,0.9950710137250478
5,1983,71.40269872280776,5.958281186654506e-6,1.877512310803258e-5,0.9853791838670924,55.038292327289724,-2639.7033300218786,0.2010858739298516,101.97761017739303,0.014169986008734215,0.014282465556950832,0.9997265689752013,-194.74564429074923,-148.7123274052635,NaN,73.74252108300847,1.234262725459091e-6,3.890625093229699e-6,0.9969896617578619,38.07034551078537,-1084.1200025295752,NaN,1.9339003173713722,5.752216103194797e-7,1.8127001448411862e-6,0.012588789624186178,10.170880912136518,-221.62344425762308,-0.004628226045105342,0.14458317704140886,-8.316738153551593e-8,-2.6208595486079546e-7,-0.0018201271989770837,-1.4705382755861847,32.04302167751566,NaN,0.00020484904673611308,0.994869055361752
6,1983,70.41738123328703,5.706280852491478e-7,2.042811267347309e-6,0.9852564663483339,54.829613790306084,-2569.3325570452944,0.21643974573192407,101.97761017739303,0.014169986008734215,0.014282465556950832,0.9997265689752013,-194.74564429074923,-148.7123274052635,NaN,72.74556475197687,1.1983442662065492e-7,4.291293523186563e-7,0.9969228425150454,37.99440713870596,-1069.14012896088,NaN,1.9212208384725868,5.515317612808641e-8,1.974560666026744e-7,0.012771127971814565,10.174953410723658,-215.57960740791094,-0.0035001949550125815,0.1464280879211074,-8.075958499969223e-9,-2.8913120433593235e-8,-0.0018700518495179488,-1.4898989726175158,31.566909707588778,NaN,0.00020938160521189207,0.9946630755605209
7,1983,69.4321964587106,5.4642419765319485e-8,2.1904468328428872e-7,0.9851092875609255,54.60507606039921,-2499.944772222333,0.2328102687381292,101.97761017739303,0.014169986008734215,0.014282465556950832,0.9997265689752013,-194.74564429074923,-148.7123274052635,NaN,71.74867826280264,1.1634502428775092e-8,4.6653119060237525e-8,0.9968489992574697,37.91377989286128,-1054.1629249798966,NaN,1.9083572667343474,5.287141343805964e-9,2.1196348042737545e-8,0.012956579178802236,10.177858986208951,-209.61795829695723,-0.002297800486894528,0.14832384308480165,-7.842166263640064e-10,-3.1439181689487374e-9,-0.0019217696173095768,-1.509619159124698,31.091341154152694,NaN,0.00021446492554073136,0.9944523489421907
8,1983,68.44717173022941,5.2324731277478584e-9,2.321176014155417e-8,0.9849356249296153,54.36363600584776,-2431.54068490304,0.2502537665021236,101.97761017739303,0.014169986008734215,0.014282465556950832,0.9997265689752013,-194.74564429074923,-148.7123274052635,NaN,70.75186938848141,1.1286410421837372e-9,5.0138643506411055e-9,0.9967674011113399,37.828049076671824,-1039.1880090443615,NaN,1.895306657761676,5.06717024089543e-10,2.248847463342353e-9,0.013145167391536892,10.179523090719796,-203.73915302559342,-0.0010169484441584981,0.15027224582940538,-7.615142153501514e-11,-3.37942760692978e-10,-0.001975353825738313,-1.5296997963153183,30.616340088538585,NaN,0.00022008769564961427,0.9942363479738212
9,1983,67.46233478678077,5.003528948032762e-10,2.4362404550665367e-9,0.9847332958160098,54.10419170385851,-2364.120952431707,0.2688281598070178,101.97761017739303,0.014169986008734215,0.014282465556950832,0.9997265689752013,-194.74564429074923,-148.7123274052635,NaN,69.75514631848417,1.0950373408708862e-10,5.322284501918308e-10,0.9966772412926744,37.736769069028156,-1024.2150091758008,NaN,1.8820658824686909,4.862722348698831e-11,2.3634186435433323e-10,0.01333691064351002,10.179865381332945,-197.9438025509169,0.0003464956175730676,0.15227519792578761,-7.407369775659516e-12,-3.5975514426666083e-11,-0.0020308807079617757,-1.5501410158019415,30.141931711579094,NaN,0.00022629967869399912,0.9940145166840103
10,1983,66.47771548432672,4.77735570340037e-11,2.5132684516420213e-10,0.9844999300842472,53.825582733335985,-2297.6862375505534,0.28859304184181245,101.97761017739303,0.014169986008734215,0.014282465556950832,0.9997265689752013,-194.74564429074923,-148.7123274052635,NaN,68.75851805604766,1.0157363299249775e-11,5.5942776726889864e-11,0.9965776293896814,37.63945747487755,-1009.2435320138989,NaN,1.8686317806804822,4.71973427066233e-12,2.4675704155625286e-11,0.01353182174326132,10.178801128468852,-192.23250542170163,0.001796855196356741,0.1543346811142432,-7.23513932840095e-13,-3.8127252935994725e-12,-0.0020884293936365315,-1.5709420262884033,29.66814242400375,NaN,0.00023316189270863286,0.993786243736399
11,1983,65.49334611968516,4.39425579964317e-12,2.5791737495445508e-11,0.984232979308622,53.52658823382932,-2232.2372132545443,0.30960935070049106,101.97761017739303,0.014169986008734215,0.014282465556950832,0.9997265689752013,-194.74564429074923,-148.7123274052635,NaN,67.76199453685722,2.289682786287931e-12,6.352866626862194e-12,0.9964675827865769,37.53559195145871,-994.2731588228598,NaN,1.8550011804748436,5.19701076994279e-13,2.5811938418366224e-12,0.013729908232660367,10.176241243369606,-186.60584999449853,0.0033385015668378946,0.1564527579863007,-7.674409382924288e-14,-4.061100154457194e-13,-0.0021480820099004983,-1.592101008458297,29.194999888054557,NaN,0.00024074232925644975,0.9935508543484449
12,1983,64.50926163264,-5.530491620560031e-13,3.0363863410994155e-12,0.9839297009040235,53.205925523226,-2167.7745625223156,0.33194019821302073,101.97761017739303,0.014169986008734215,0.014282465556950832,0.9997265689752013,-194.74564429074923,-148.7123274052635,NaN,66.76558672890556,-2.8815753708087984e-13,6.939480940478612e-13,0.9963460171851202,37.42460712559542,-979.3034441115475,NaN,1.8411709051095715,3.5734874776099846e-14,2.8976783855667946e-13,0.013931171832555843,10.172092189687945,-181.06441373686863,0.0049759379327119335,0.1586315747995596,-9.347426406482558e-15,-4.799151480647714e-14,-0.002209923726612144,-1.6136150030578176,28.72253309126283,NaN,0.00024911615309168827,0.9933076034753741
13,1983,63.525499807855894,-6.331170009866483e-13,4.424393296448025e-13,0.9835871452163978,52.86224879857864,-2104.298977376283,0.35564834277537233,101.97761017739303,0.014169986008734215,0.014282465556950832,0.9997265689752013,-194.74564429074923,-148.7123274052635,NaN,65.76930673957868,4.424393296448025e-13,4.424393296448025e-13,0.9962117362093615,37.305891342175144,-964.3339145359797,NaN,1.8271377792446362,-5.3326424404163865e-14,9.892453140416379e-15,0.014135607896736362,10.16625589254392,-175.60876219130148,0.006713763226425034,0.16087336452430046,3.279971429953076e-15,1.1674176832421422e-15,-0.0022740428019384544,-1.635479790048238,28.25077241362724,NaN,0.0002583664014304746,0.993055668494726
