age,year,LE,LE_Bs,LE_bs,LE_Cs,LE_cs,LE_ds,LE_cC,Lstar,Lstar_Bs,Lstar_bs,Lstar_Cs,Lstar_cs,Lstar_ds,Lstar_cC,Lmed,Lmed_Bs,Lmed_bs,Lmed_Cs,Lmed_cs,Lmed_ds,Lmed_cC,h,h_Bs,h_bs,h_Cs,h_cs,h_ds,h_cC,H,H_Bs,H_bs,H_Cs,H_cs,H_ds,H_cC
0,1958,75.89959692342788,1.645403489311538,3.8773615363171343,0.9429977135801922,70.47850825606226,-3068.11587865284,0.27928375755881185,107.74352544354913,0.037273268154212086,0.08804804642798222,0.999091208483758,-261.02838827487705,-183.41165060655823,NaN,80.1149867005552,0.3959122680610182,0.9352359877479371,0.9903469234768206,59.28962423123041,-1448.608362643105,NaN,1.7119273146805296,0.1197125885468511,0.28207501709428207,0.008808257190340351,9.83877484058556,-191.54585216447816,-0.02862844708454085,0.1805175430208841,-0.02161022235314369,-0.050919489033477705,-0.001590044946293967,-1.7760714605581018,34.57738660856827,NaN
1,1958,75.86518483201965,0.44067332916697494,1.3730383914547495,0.9546697290289512,71.04916250739025,-3030.986638547002,0.3022147773848982,107.74352544354913,0.037273268154212086,0.08804804642798222,0.999091208483758,-261.02838827487705,-183.41165060655823,NaN,79.34254530919185,0.1040545183726438,0.3248144093184619,0.9904419443668802,56.61294192269217,-1407.1343398625947,NaN,1.7712656590999465,0.03403850725017792,0.10604915762656988,0.009611259955819221,10.56568568234287,-200.58047874254288,-0.022684897182140968,0.17011754169815033,-0.005790547176515712,-0.01804082199458878,-0.0016350439163161678,-1.7974084746346874,34.12225795632,NaN
2,1958,75.15270074862295,0.11696068492731646,0.45322879164037105,0.9578887738317178,70.96782035552937,-2966.8825429650565,0.323845968778982,107.74352544354913,0.037273268154212086,0.08804804642798222,0.999091208483758,-261.02838827487705,-183.41165060655823,NaN,78.40980010784715,0.027723338852227133,0.1075922767284259,0.9903989113086422,55.76264509327281,-1382.6574430687563,NaN,1.7804855564778281,0.0092041279977755,0.03566447084622609,0.009966074963752621,10.790459567899017,-199.69579637151492,-0.01971485753352349,0.1685562838000574,-0.001551413610917093,-0.006011470669429682,-0.0016798445599343398,-1.8187997652597818,33.65998132688045,NaN
3,1958,74.25897871390644,0.03096412557636165,0.1434978486533326,0.9588005827903557,70.69494224724835,-2896.343425171379,0.34590837268472097,107.74352544354913,0.037273268154212086,0.08804804642798222,0.999091208483758,-261.02838827487705,-183.41165060655823,NaN,77.4348375803539,0.007412933381262145,0.03439806075241279,0.99031325612749,55.38879866102443,-1362.559358824849,NaN,1.7755126673801607,0.002453664415785824,0.011370515224024524,0.010186859073977783,10.864634778336837,-195.96707306232696,-0.017781335239239422,0.16939658313211367,-0.0004156423681704551,-0.0019261264273702204,-0.0017256191199900713,-1.8404320084282346,33.196152583188834,NaN
4,1958,73.3171421468667,0.008190813444079124,0.04417794154585512,0.9590714653886393,70.3541334887476,-2824.809143935968,0.3689391296178793,107.74352544354913,0.037273268154212086,0.08804804642798222,0.999091208483758,-261.02838827487705,-183.41165060655823,NaN,76.44869377744999,0.001984028177513983,0.010713008618732806,0.9902092137923358,55.13627903192962,-1343.6218982883156,NaN,1.7665912119373566,0.0006515185702846044,0.0035138692072894137,0.01037197625888845,10.896399003670084,-191.51244174287436,-0.01609820271687923,0.1709146086305224,-0.00011135404144644357,-0.0006005715802762377,-0.0017727222630057945,-1.8623537711925136,32.73227402842063,NaN
5,1958,72.36255293648031,0.0021659334426231496,0.013326695014658668,0.9591480061908999,69.97760648467313,-2753.7078814040183,0.39312745591690096,107.74352544354913,0.037273268154212086,0.08804804642798222,0.999091208483758,-261.02838827487705,-183.41165060655823,NaN,75.45964433050409,0.0005311448126906686,0.0032713070679640374,0.9900926485645782,54.91009764282421,-1325.0037052625426,NaN,1.7564912041595642,0.00017279179437009292,0.0010631198237865498,0.010549043277603868,10.915609316616978,-186.90321750633382,-0.01442510234369968,0.1726495944433079,-2.9832433261673776e-5,-0.00018354720643235398,-0.0018212880436317767,-1.8845755216133313,32.268764702579496,NaN
6,1958,71.40459788815741,0.0005726185367792256,0.0039580139944995155,0.9591484291576212,69.57304257024626,-2683.4142660340667,0.41856192048829294,107.74352544354913,0.037273268154212086,0.08804804642798222,0.999091208483758,-261.02838827487705,-183.41165060655823,NaN,74.46990993984038,0.00014220123387132238,0.0009837940100310787,0.9899644736346236,54.684424433719265,-1306.4831435954163,NaN,1.7459496182457654,4.580625580369344e-5,0.00031660626841792264,0.010725581482135592,10.930221924736774,-182.2896423763577,-0.012691880460329114,0.17447922161906254,-7.99223985313673e-6,-5.524121528399358e-5,-0.0018713911084125372,-1.9070966135508918,31.805754911063953,NaN
7,1958,70.44578548354222,0.00015135550578370904,0.001161110631164784,0.9591027619520792,69.14153431648306,-2614.027152974698,0.44530274450153995,107.74352544354913,0.037273268154212086,0.08804804642798222,0.999091208483758,-261.02838827487705,-183.41165060655823,NaN,73.48009357494847,3.807122219740536e-5,0.00029229832558656257,0.9898242106293225,54.45187490341363,-1288.0014521078688,NaN,1.7351605308593607,1.2139919327655821e-5,9.312662588255533e-5,0.010903613465511757,10.942291630331427,-177.7114214444394,-0.010876774139701112,0.1763718848834054,-2.1411404343436024e-6,-1.6424918570375702e-5,-0.001923090858949304,-1.9299125997842912,31.343298365440628,NaN
8,1958,69.48680585940946,3.9999086664910994e-5,0.0003372192780128049,0.9590172855130432,68.68238015242456,-2545.5732932955343,0.4734030277235935,107.74352544354913,0.037273268154212086,0.08804804642798222,0.999091208483758,-261.02838827487705,-183.41165060655823,NaN,72.49036602654215,1.0192645563098587e-5,8.59955630373815e-5,0.9896709417304961,54.209965815676505,-1269.5427493370605,NaN,1.7241737846090528,3.2167590137041835e-6,2.7118410540921486e-5,0.011083669991375682,10.952297261204686,-173.179527131193,-0.008971454417214747,0.17832032192057892,-5.736135087581843e-7,-4.835763624060453e-6,-0.00197644360093989,-1.953017173386231,30.881429027959644,NaN
9,1958,68.52787002106405,1.0568603692169963e-5,9.712478189241071e-5,0.9588918069459165,68.1943638922421,-2478.0605961926617,0.5029130459606035,107.74352544354913,0.037273268154212086,0.08804804642798222,0.999091208483758,-261.02838827487705,-183.41165060655823,NaN,71.50078321338218,2.728800375633401e-6,2.50950533226746e-5,0.9895035613031883,53.95749104990008,-1251.102434634237,NaN,1.7130009723162847,8.521921114621784e-7,7.831298456769151e-6,0.011265875697303699,10.960296267774742,-168.69748092836645,-0.006971302266598293,0.1803238329901669,-1.536705430152813e-7,-1.41216970005377e-6,-0.0020315058877171765,-1.9764026337102365,30.420176376797293,NaN
10,1958,67.56906420922068,2.791894771988635e-6,2.777709672030712e-5,0.9587242830844525,67.67609614792198,-2411.4920489128094,0.5338815595081868,107.74352544354913,0.037273268154212086,0.08804804642798222,0.999091208483758,-261.02838827487705,-183.41165060655823,NaN,70.51137119716331,7.305494968701997e-7,7.2731517212935475e-6,0.9893208379698019,53.693550021180066,-1232.6788628361094,NaN,1.7016435643873464,2.257216527420226e-7,2.2456664334925285e-6,0.01145024206290266,10.966231820824998,-164.26686894628992,-0.004872743920336387,0.182383518525181,-4.1167916587165616e-8,-4.0957255040977423e-7,-0.0020883354353907796,-2.0000599444436586,29.95956953551934,NaN
11,1958,66.61044373900639,7.373824387462524e-7,7.896205907724206e-6,0.9585120537535484,67.12610568067672,-2345.8693522317653,0.5663577864682462,107.74352544354913,0.037273268154212086,0.08804804642798222,0.999091208483758,-261.02838827487705,-183.41165060655823,NaN,69.5221490216114,1.955800079436396e-7,2.0956401473230943e-6,0.9891214250141369,53.41728565445884,-1214.271150960431,NaN,1.6901003719256003,5.97757265840963e-8,6.400825055870612e-7,0.0116367462102769,10.9700144057505,-159.88876874254888,-0.0026724634949713165,0.18450100434249728,-1.1028688969386233e-8,-1.1809590545032847e-7,-0.0021469913630760376,-2.0239786755118825,29.499638416123734,NaN
12,1958,65.6520579362242,1.9471337851767774e-7,2.2329124426250513e-6,0.9582521662224741,66.54286431054983,-2281.193868439445,0.6003888243012171,107.74352544354913,0.037273268154212086,0.08804804642798222,0.999091208483758,-261.02838827487705,-183.41165060655823,NaN,68.53313491227723,5.2357456042682556e-8,6.007810392797747e-7,0.9889038562532809,53.1278121141552,-1195.8786006890937,NaN,1.6783695293313554,1.58267645756767e-8,1.8149019846328808e-7,0.011825351915138291,10.971543507552724,-155.56411744857752,-0.0003672674600162406,0.18667810120694878,-2.9545103505544985e-9,-3.388022244276627e-8,-0.0022075342416081776,-2.0481469092987643,29.04041406126099,NaN
