age,year,LE,LE_Bs,LE_bs,LE_Cs,LE_cs,LE_ds,LE_cC,Lstar,Lstar_Bs,Lstar_bs,Lstar_Cs,Lstar_cs,Lstar_ds,Lstar_cC,Lmed,Lmed_Bs,Lmed_bs,Lmed_Cs,Lmed_cs,Lmed_ds,Lmed_cC,h,h_Bs,h_bs,h_Cs,h_cs,h_ds,h_cC,H,H_Bs,H_bs,H_Cs,H_cs,H_ds,H_cC
0,1988,80.43115127591827,0.36127714754598084,0.6353536083423473,0.9856674350904809,55.810406227309144,-3334.4049871500206,0.09625890617005024,106.11689605065652,0.0065582479705588136,0.011546526351728072,0.999785634062033,-192.87748681436918,-153.89635302073657,NaN,82.96563096502439,0.06634983933947029,0.11681628562667941,0.9978312583210504,38.24808053178324,-1217.2899943761013,NaN,2.0374785557869814,0.03436426740159149,0.06044166863351607,0.011035915433347976,9.94640341156745,-280.1336560514588,-0.012069924533961739,0.1303569847071478,-0.004479622280145276,-0.00787899367379295,-0.0014386086593685525,-1.2965831574118023,36.517378717868446,NaN
1,1988,79.60830953262442,0.05633135895337861,0.12954658073359332,0.9877058017257698,55.82515212479822,-3261.674208160252,0.10448426847175162,106.11689605065652,0.0065582479705588136,0.011546526351728072,0.999785634062033,-192.87748681436918,-153.89635302073657,NaN,81.99800670724528,0.010419456240605066,0.02398274401385084,0.9978122328159423,37.906137894614794,-1199.210060235987,NaN,2.041978315834184,0.00543780686313983,0.012506655116231447,0.011366617116298161,10.115129457404612,-277.6997183096171,-0.009895132920349105,0.1297717273019496,-0.0007056735893708071,-0.0016230102372166678,-0.001475065536772343,-1.3126578215697446,36.03757211638446,NaN
2,1988,78.64596898719329,0.008766787751787776,0.02490481749468402,0.9880197683348544,55.73451242236049,-3184.0789517199823,0.11312806192639803,106.11689605065652,0.0065582479705588136,0.011546526351728072,0.999785634062033,-192.87748681436918,-153.89635302073657,NaN,81.00495606657518,0.0016404113364835533,0.0046634312642964346,0.9977850074826302,37.81537512750683,-1183.8651120256234,NaN,2.0329873978235957,0.0008489315151731275,0.0024118440964708684,0.011551089166226559,10.14962706451841,-271.5444291178355,-0.009007244464965775,0.13094375517022974,-0.0001111622804940132,-0.00031581592290960334,-0.0015125429917464065,-1.3290302814054589,35.55704724413027,NaN
3,1988,77.66190370409993,0.0013637753235479567,0.0046121579836854555,0.9880512668649364,55.61967006929971,-3106.565984912934,0.12236084313820277,106.11689605065652,0.0065582479705588136,0.011546526351728072,0.999785634062033,-192.87748681436918,-153.89635302073657,NaN,80.00793404053692,0.0002583644015117451,0.0008742943416965073,0.9977539085922237,37.762168304860545,-1168.9462912103847,NaN,2.0217397265279904,0.00013223264455912456,0.00044722723434127655,0.011714350304314936,10.162197834420427,-264.8802680877445,-0.008297602113677473,0.13242488148279746,-1.7510892313380063e-5,-5.922401355661508e-5,-0.0015512714506960993,-1.3457278438266056,35.07673810886706,NaN
4,1988,76.67448117540498,0.00021210128324410799,0.0008320785084500813,0.9880269310102012,55.49287105660413,-3029.8978110316007,0.13224568465978656,106.11689605065652,0.0065582479705588136,0.011546526351728072,0.999785634062033,-192.87748681436918,-153.89635302073657,NaN,79.01031488489853,4.06947587434533e-5,0.00015972993309729778,0.9977193522054905,37.7127800003644,-1154.0963194564056,NaN,2.010004380688248,2.0586829732676954e-5,8.076659718485435e-5,0.011876672919347523,10.170748715245711,-258.2080707940161,-0.007575426041946496,0.13398808770747817,-2.7583899463800517e-6,-1.0821761984767088e-5,-0.0015913326927782937,-1.3627591709098,34.59680563629305,NaN
5,1988,75.68657177467317,3.2982228550190645e-5,0.00014723639344955863,0.9879814962583874,55.35546456356604,-2954.192127003776,0.14282772032243032,106.11689605065652,0.0065582479705588136,0.011546526351728072,0.999785634062033,-192.87748681436918,-153.89635302073657,NaN,78.01263288354134,6.409837864198569e-6,2.8627548244097516e-5,0.9976811068507134,37.66171084405709,-1139.2595716151573,NaN,1.998054963814181,3.204403361874274e-6,1.4305432098765481e-5,0.012041306746172618,10.178039795447651,-251.6047112913577,-0.006807801292595564,0.1355987714236869,-4.345131498275319e-7,-1.9397990289997923e-6,-0.001632786401119272,-1.3801296917659285,34.1172897356198,NaN
6,1988,74.69863491857785,5.127922038591466e-6,2.5666283824894076e-5,0.9879193757739587,55.20704964213542,-2879.467452478847,0.1541511805619127,106.11689605065652,0.0065582479705588136,0.011546526351728072,0.999785634062033,-192.87748681436918,-153.89635302073657,NaN,77.01497549378026,1.0096109876859658e-6,5.055435246374615e-6,0.9976388067319235,37.60789013108844,-1124.4272249064861,NaN,1.985931610120182,4.986865009510788e-7,2.4961208473442342e-6,0.01220880022324473,10.18445656813445,-245.08235332833794,-0.005986800065124406,0.13725268854415737,-6.844604411154997e-8,-3.4259930234038196e-7,-0.0016756906545326317,-1.3978440453366792,33.63821190909571,NaN
7,1988,73.71075602055907,7.971239025000428e-7,4.4210831569107216e-6,0.987840118602954,55.04691243822332,-2805.727069630749,0.16626160846241952,106.11689605065652,0.0065582479705588136,0.011546526351728072,0.999785634062033,-192.87748681436918,-153.89635302073657,NaN,76.01736014367633,1.5902381388762162e-7,8.823260572058628e-7,0.9975920302289883,37.550926761340925,-1109.5977096005672,NaN,1.9736380504386435,7.759470812103897e-8,4.303773110855668e-7,0.01237927331743026,10.190011380805572,-238.64332203453495,-0.005108328528832614,0.1389504269043804,-1.0781821621494162e-8,-5.980110921306772e-8,-0.0017201053122080188,-1.4159064315244212,33.159591474505206,NaN
8,1988,72.72296351651393,1.2388689154190238e-7,7.541562731101344e-7,0.9877424142044913,54.87425047272193,-2732.971929255193,0.1792061817551507,106.11689605065652,0.0065582479705588136,0.011546526351728072,0.999785634062033,-192.87748681436918,-153.89635302073657,NaN,75.01979361378059,2.5045743294344057e-8,1.5252721467779876e-7,0.9975403087967145,37.49051742328084,-1094.7705672928498,NaN,1.9611723149384612,1.2071490802557861e-8,7.348587632514061e-8,0.012552776388525916,10.194655539977248,-232.28844503061092,-0.004168796743020323,0.1406933872446141,-1.6983663485358805e-9,-1.033895433403511e-8,-0.0017660926294014157,-1.4343206197107587,32.68144814937995,NaN
9,1988,71.73527827293846,1.9250972231986832e-8,1.2760494964047942e-7,0.9876247163543335,54.68820618421721,-2661.2026345532677,0.1930341358461084,106.11689605065652,0.0065582479705588136,0.011546526351728072,0.999785634062033,-192.87748681436918,-153.89635302073657,NaN,74.02228143035805,3.9445856076933275e-9,2.61581824944011e-8,0.9974831244563992,37.42635182360225,-1079.9454964330891,NaN,1.948531515940158,1.8776290256576487e-9,1.2446083743975601e-8,0.012729346569858375,10.19832783570783,-226.0183185400734,-0.003164592093075904,0.14248315227102082,-2.675317431961143e-10,-1.7733595084228636e-9,-0.0018137174256345667,-1.4530898979258409,32.20380249668813,NaN
