age,year,LE,LE_Bs,LE_bs,LE_Cs,LE_cs,LE_ds,LE_cC,Lstar,Lstar_Bs,Lstar_bs,Lstar_Cs,Lstar_cs,Lstar_ds,Lstar_cC,Lmed,Lmed_Bs,Lmed_bs,Lmed_Cs,Lmed_cs,Lmed_ds,Lmed_cC,h,h_Bs,h_bs,h_Cs,h_cs,h_ds,h_cC,H,H_Bs,H_bs,H_Cs,H_cs,H_ds,H_cC
0,1873,35.91511772693822,6.82136891747973,23.31143570617312,0.45772225896856045,46.12831926124147,-1101.47362310477,0.7023833647967489,95.78326255626325,0.4670111328669939,1.6679726441200278,0.9851349685322686,-358.35623556148136,-225.11758652264368,NaN,37.399613056866954,15.564705083572356,55.59075240974318,0.5045731383171642,215.6768619727515,-2929.5476840770516,NaN,0.3198455928935273,0.2545865767847348,0.8530372168551488,0.0005732276311198768,3.5108636332858927,-30.213118514758616,-0.03967930231569166,0.7262611683020799,-0.18489634468969146,-0.6195278057183232,-0.0004163129691084858,-2.5498039240618,21.94261475058168,NaN
1,1873,41.12928280639198,4.6670290027154,24.97853692014811,0.536392753754908,53.00614045905954,-1252.794056882345,0.8708733444906166,95.78326255626325,0.4670111328669939,1.6679726441200278,0.9851349685322686,-358.35623556148136,-225.11758652264368,NaN,46.5256447815015,5.929429293772038,32.62659905411265,0.6813818835732915,203.44116466222283,-2330.3257182736693,NaN,0.5415275109196201,0.1908655088332406,1.0102543471962435,0.001053075415326704,4.484943659161085,-37.867628463127986,-0.047962658914264926,0.5818587775692875,-0.11105677164983795,-0.5878253594937308,-0.0006127411738633621,-2.6096038349841386,22.033612007003875,NaN
2,1873,44.35260109563538,3.0023640413141357,21.87023495978693,0.5903258847983226,57.14353208567722,-1337.9969027401767,1.011971940379179,95.78326255626325,0.4670111328669939,1.6679726441200278,0.9851349685322686,-358.35623556148136,-225.11758652264368,NaN,49.935340405361536,2.80981870111558,20.886451167692368,0.745011320570644,178.8462433369229,-1989.3738956747184,NaN,0.7018156796500972,0.1340182285798533,0.968818826873131,0.0015244390283667443,5.3599759780584435,-44.240580183890614,-0.053911213790227445,0.49568448201014415,-0.06643075621361248,-0.480228458360395,-0.0007556407701372384,-2.656856916270658,21.92936907227136,NaN
3,1873,46.135586501782676,1.8616162848595357,17.15503925040686,0.6257921697483597,59.27090016689008,-1376.1802554129997,1.1306760995912062,95.78326255626325,0.4670111328669939,1.6679726441200278,0.9851349685322686,-358.35623556148136,-225.11758652264368,NaN,51.2337639175455,1.475440272046883,13.816428710394158,0.7737830030875084,161.55817176834947,-1798.981784385446,NaN,0.8105864964261924,0.08918922094067473,0.8171136416357406,0.0019592684465250952,6.066645041322352,-48.85934018395646,-0.05722758522192159,0.4445972350526898,-0.03965328102672981,-0.3632864657951572,-0.000871085334076422,-2.6972136114156364,21.722727552288195,NaN
4,1873,46.96452399486339,1.129112835491412,12.584058377675367,0.6487107258500423,60.041988942905746,-1383.8158510569508,1.2333811023860846,95.78326255626325,0.4670111328669939,1.6679726441200278,0.9851349685322686,-358.35623556148136,-225.11758652264368,NaN,51.561537825323185,0.8155920186153907,9.212250485429367,0.7886394730220633,150.03211121633646,-1679.8343865798029,NaN,0.8805456651130807,0.057030047333110415,0.6325873666343251,0.002344668335910985,6.593884511679318,-51.7651446476031,-0.05827699474600846,0.41455664085683663,-0.023642184850273196,-0.26224329376064026,-0.0009719978292499096,-2.733538613358668,21.459584478585093,NaN
5,1873,47.191783554461466,0.6758189583623258,8.836006948127071,0.6635258810784591,59.93247663564302,-1372.6436947972963,1.325576999023355,95.78326255626325,0.4670111328669939,1.6679726441200278,0.9851349685322686,-358.35623556148136,-225.11758652264368,NaN,51.39032590088529,0.4633963763769737,6.1289104963991115,0.7969289690304273,142.06196185308244,-1596.6892890448203,NaN,0.9235141218838304,0.03547185575859103,0.4619003315106294,0.002682608794797596,6.968585689615413,-53.29429696309642,-0.057656862619832605,0.3971210543875891,-0.014086620759912056,-0.18343034667160904,-0.0010653204331108198,-2.767372096648428,21.164287402840962,NaN
6,1873,47.05001411428538,0.40128076515982536,6.020661354234726,0.6732475161372489,59.25643508982213,-1350.3055878224886,1.4113235864668796,95.78326255626325,0.4670111328669939,1.6679726441200278,0.9851349685322686,-358.35623556148136,-225.11758652264368,NaN,50.946854519467664,0.2673480562589526,4.052183686409455,0.8017901977455981,136.19156694860467,-1532.8497299209391,NaN,0.9487162687051656,0.021665797487818137,0.32390981980092864,0.0029826349889871726,7.22957981909498,-53.84379875986637,-0.055902591528747256,0.38723781381374717,-0.008389816053718335,-0.12543013049204663,-0.0011549890525433446,-2.7995666839369315,20.850354919193627,NaN
7,1873,46.68541031404118,0.23710906918548014,4.01484385830319,0.6798064987915584,58.210604838285334,-1321.5403803231213,1.4934073980895586,95.78326255626325,0.4670111328669939,1.6679726441200278,0.9851349685322686,-358.35623556148136,-225.11758652264368,NaN,50.34981287456673,0.15559394841687346,2.658766736275685,0.8047398845017735,131.5428045749998,-1479.839127846446,NaN,0.9626222151261647,0.013081314126526676,0.22079267810495026,0.003255690324737368,7.412067868336043,-53.747169987467146,-0.05339432356002922,0.381890173696015,-0.00499562532399975,-0.0843185541925286,-0.0012433161436156083,-2.8305958856889335,20.525516082205314,NaN
8,1873,46.187332573138576,0.13968090928389995,2.6345454909714654,0.6844040771239905,56.91444964006107,-1289.2079891814515,1.5736534301869116,95.78326255626325,0.4670111328669939,1.6679726441200278,0.9851349685322686,-358.35623556148136,-225.11758652264368,NaN,49.66448001614214,0.09101256319974091,1.730945114251989,0.806568596191453,127.595578115991,-1433.144397930898,NaN,0.969481351610181,0.007841465564218875,0.14746919088913787,0.003511112007447432,7.542495679732924,-53.243757929883216,-0.05037088126947472,0.3792796999054739,-0.0029741087060604667,-0.055932070466464645,-0.001331693508504983,-2.8607154979451574,20.194276529487187,NaN
9,1873,45.60954651835787,0.08212864306115618,1.7074323135456242,0.6877738892879115,55.439047901007456,-1255.0079682127505,1.6532157755623174,95.78326255626325,0.4670111328669939,1.6679726441200278,0.9851349685322686,-358.35623556148136,-225.11758652264368,NaN,48.927822609242625,0.05339339711949566,1.118572662355957,0.8077074251898806,124.04266275012013,-1390.2884761570874,NaN,0.9719740361770719,0.0046794880018082,0.09702414616665755,0.003755856653052923,7.6388631126885045,-52.491249544459755,-0.04697198327615721,0.37833545259525475,-0.0017704162110481994,-0.03670767425305818,-0.0014209737266987128,-2.890052733053852,19.85930065368702,NaN
